"id","inspectorate","province","date","calculate_natsum","calculate_aqusum","calculate_totalsum","calculate_sumpro","fisher_fishermen","fisher_fisherwomen","fisher_fishfarmer","fisher_fishfarmerwomen","fisher_pond","fisher_pondsize","fisher_processor","fisher_processwomen","xformidstring","uuid","status","geolocation","calculatepatrol_sumcrime","calculatepatrol_sumexhibit","calculatepatrol_sumenforce","calculate001_sumcrime","calculate001_sumexhibit","calculate001_sumenforce","law_enforcement","law_amount","calculate_sumnatural","calculate_sumaqualculture","calculate_totalnaturalaqaulculture","calculate_sumprocessing"
665568400,4,"17","2025-05-09",966,648,1614,118,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","a9cd6dbb-6a6c-47b8-a007-612fe095a4ad","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
665576203,4,"17","2025-05-16",757,490,1247,176,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","55eee4f3-427e-48ab-959a-558794e72d43","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
665632177,1,"25","2025-05-23",56,104.36,160.36,2.79,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","607bcc4a-8d2d-4e19-8a5d-d6e39ab588e1","submitted_via_web","null, null",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
665818991,4,"13","2025-05-23",1,0.54,1.54,1,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","b9562f99-727c-4746-8efb-6666ef269f70","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
665819527,4,"13","2025-05-16",2.3,0.4,2.7,0.9,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","beb7e74c-a383-4f4b-a1af-58835c86512b","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
665829580,5,"9","2025-05-16",981,325,1306,39,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","442db521-f515-420e-9940-f7b986a1bed1","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
665888282,5,"18","2025-05-23",924.8,6,930.8,10,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ee66f1b0-098c-414b-a54f-893aa62dd8ae","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
665905907,5,"9","2025-05-23",976,320,1296,38,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c39d4c2d-2a55-4b08-a691-0f29df18bc0a","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
666262710,5,"18","2025-05-30",890,7,897,13.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","bc81a6b3-8690-493d-b721-cad8d74b23c0","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
666594976,4,"17","2025-04-25",940,669,1609,209,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","9c7d4e2e-b5a0-491e-b0db-934c3346952f","submitted_via_web","null, null",25,64,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
666915071,2,"8","2025-05-23",125.74,69,194.74,12,32253,8063,847,287,919,434,12092,9069,"aLQEf7RcyAYyquCRdDCr4J","19b52507-271c-49c6-a2be-b442685398b6","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
666953284,1,"11","2025-05-23",8,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","e3a3fd39-7ed0-4345-bab0-ee08ef6d5687","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667320770,2,"21","2025-05-30",109,238,347,48,39500,1470,11250,1687,23000,575,1650,1155,"aLQEf7RcyAYyquCRdDCr4J","be0cf7aa-3e68-4d0d-89b4-6643093a5cbe","submitted_via_web","null, null",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
667320797,2,"14","2025-05-23",70,607.9,677.9,44.69,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","5ae54333-0867-436f-8e59-5eca8608a4c1","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667322117,2,"12","2025-05-30",11,465.1,476.1,125,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","089b615f-bddc-4c65-a860-44146ffee3c8","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667326666,2,"20","2025-05-30",165,26,191,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","69fbeecc-bbc3-4331-9fa1-a0eae843ebc3","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667355157,1,"19","2025-05-30",77,0,77,15,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","9e3f1ebb-d2a0-41b1-99bd-ceeee20467d4","submitted_via_web","null, null",35,3130,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667453782,1,"3","2025-05-30",26,161,187,2.47,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","d7001f3d-b720-4541-9f6c-b8db645cae87","submitted_via_web","null, null",2,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
667693597,3,"5","2025-05-30",24.84,3.35,28.19,0.13,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","707470b9-0b63-4bcb-b3c5-a99b04dd26b5","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667700987,3,"4","2025-05-30",160,50,210,65,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","394f428f-5e98-40ea-8d0c-46c618177c73","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667730410,1,"25","2025-05-30",62,108.38,170.38,2.8,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","4bece43c-0fbc-45d7-858d-9e73fb6cdc36","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667958397,1,"11","2025-05-30",10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","026f7a81-4002-4e66-a6cc-df04d8b04d85","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667965870,4,"6","2025-05-30",1390,764,2154,280,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","e6757306-9f77-4440-b18a-950d4c438298","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667968327,4,"17","2025-05-30",947,613,1560,205,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","fbd34a1d-304a-4b5a-a768-3fd93f6831c3","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667971203,1,"16","2025-05-09",26,0,26,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","2181cfcd-f3dd-49f5-b694-577826763275","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667971384,1,"16","2025-05-16",23,0,23,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ccc2aebd-0403-4994-9f81-ebce2c609ade","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667971776,1,"16","2025-05-23",23,0,23,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","2d343d78-6cb0-4581-920e-e3179f04e023","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
667989919,3,"2","2025-05-23",1171,51,1222,139,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","f65013f6-fed9-454a-a984-be815e379ff5","submitted_via_web","null, null",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
667992849,1,"10","2025-05-30",85,39,124,8,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ea0f43f4-7065-45aa-a052-d66c3989df36","submitted_via_web","null, null",3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
667997443,3,"2","2025-06-06",1037,20,1057,108,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","4f3ed420-58bc-4bd9-9e7c-7cf0e68da52e","submitted_via_web","null, null",4,229,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
668002508,3,"2","2025-05-30",1167,17,1184,151,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","35a56bb5-2d52-4ad7-b995-ef322c16e37a","submitted_via_web","null, null",3,2512,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
668028791,4,"13","2025-05-30",5.35,0.6,5.95,1.2,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","5ddf4db2-e99f-49cf-bb8e-b975c718b873","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
668031394,2,"14","2025-05-30",143.44,1255.2,1398.64,87.04,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","aca63622-b0ff-4fcc-889e-edc609c95bda","submitted_via_web","null, null",10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
668032844,1,"25","2025-05-30",62,108.38,170.38,2.8,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","00c85e2c-3dcf-4b68-a4fa-7c8b00a56607","submitted_via_web","null, null",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
668291691,1,"16","2025-05-30",22,3,25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","faa63aeb-4bb3-4365-8582-2e0076a865c1","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
668304109,5,"9","2025-05-30",971,370,1341,36,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","e64419c9-93fb-47d3-ab4f-571cfb75d478","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
668344625,2,"8","2025-05-30",119,55,174,17.3,32253,8063,847,287,919,434,12092,9069,"aLQEf7RcyAYyquCRdDCr4J","f90c6852-b88b-4a57-a3c8-12dddb3dd1a5","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
668958320,3,"15","2025-05-23",1240,430,1670,82,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","a61d7c04-0b14-4c7d-8c78-ef8b2b0d0208","submitted_via_web","null, null",1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
668960270,3,"15","2025-05-30",1315,590,1905,91,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","367998f2-60b4-407a-8a59-8df2dcfc5047","submitted_via_web","null, null",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
669390903,2,"12","2025-06-06",10.93,462.1,473.03,123,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","2743f0fd-7afd-4f7d-90a6-dcd0fd18e735","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
669432114,3,"2","2025-04-30",656,13,669,77,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","bbcb245e-5b95-4819-a066-c55baafda69b","submitted_via_web","null, null",4,3511,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
669455541,1,"3","2025-06-06",18,498,516,1.97,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","b50527cf-e25b-4042-b95d-977bc07e0727","submitted_via_web","null, null",1,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
669674550,3,"24","2025-06-06",1.2,1.2,2.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","d8924f47-3ceb-4652-9764-fb3e159b75e7","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
669677960,1,"19","2025-06-06",100,3,103,17.25,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","65fcab09-3673-42c4-8523-8075893575b1","submitted_via_web","null, null",20,1400,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
669678797,1,"16","2025-06-06",19,0,19,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","17df6218-658f-4577-8d3a-e3f821a23d55","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
669683109,4,"1","2025-06-06",60,27,87,3,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","00d29764-a345-4f7f-92b4-f263f16ebfd9","submitted_via_web","null, null",1,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
669683648,3,"5","2025-06-06",25.49,3.65,29.14,0.39,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","843032f4-26b2-403d-89c2-d2b169f10290","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
669703480,2,"20","2025-06-06",166,25,191,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","7fe08219-2df6-49a3-8090-78919dff8841","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
669743468,5,"18","2025-06-06",984,8,992,11,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ca0203cd-7551-491d-a0bd-44ddbc96465a","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
669762787,1,"25","2025-06-06",60,81.28,141.28,2.66,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","4ed21cfe-c8b8-4fa5-9d96-aeb1c8a0508f","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
669861282,1,"11","2025-06-06",12,1.5,13.5,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","9080807d-2178-4866-b015-f37d69425f28","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
669971044,1,"10","2025-06-06",68,25,93,7,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","286bdd71-0282-4459-8525-61d7b2b895c4","submitted_via_web","null, null",2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
669979940,5,"23","2025-05-23",104.89,2.4,107.29,13.13,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","d96248f9-c110-4010-99f8-24591810aa7b","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
669979942,5,"23","2025-05-30",109.6,5.7,115.3,32.55,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","df5e9b12-4354-4832-9be8-e347d4e39d6b","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
669988890,5,"23","2025-06-06",104.34,2.4,106.74,13.2,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","7d35ac1d-c448-416c-a5b6-a48fd3584b20","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
670263087,2,"14","2025-06-06",67.75,806.1,873.85,43.51,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","1ce94909-fe87-4187-8c6b-ba1354bb5995","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
670272916,4,"13","2025-06-06",4.2,0.44,4.64,1,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","2f5e2864-10cb-4e48-baee-d62c6e0c23c2","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
670274416,4,"6","2025-06-06",865,1080,1945,221,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","68154a44-345d-4bcb-bfe1-04ca87609bba","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
670276373,2,"21","2025-06-06",187,205,392,48,39500,1470,11250,1687,23000,575,1650,1155,"aLQEf7RcyAYyquCRdDCr4J","1223ddc7-b69c-4c4c-a215-b1dfd6fee1f7","submitted_via_web","null, null",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
670308295,5,"9","2025-06-06",981,300,1281,36.8,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","012e499c-908e-436b-83b4-03a38ca618ea","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
670514819,3,"4","2025-06-06",160,102,262,77,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","7b7419bd-f787-46a3-80db-b013bc57cc86","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
670857317,2,"14","2025-06-13",71.3,593.2,664.5,43.92,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","70c21ab4-4094-4325-b172-82e6ca9e4268","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
670857591,3,"2","2025-06-13",1068,15,1083,122,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","82c59db8-45fe-4f2a-afd5-18469f0f4851","submitted_via_web","null, null",6,1210,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
670857944,1,"19","2025-06-06",100,3,103,17.25,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c35e4c14-6c2d-45c1-81b3-e1a75d394852","submitted_via_web","null, null",20,1400,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
670858642,2,"20","2025-06-13",164,25,189,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","8396b415-9026-4053-82bd-2f90774a622a","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
670864054,5,"23","2025-06-13",112.5,3.75,116.25,26.56,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","7380c664-a0d5-45a7-bb78-857e17625b3d","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
670882082,1,"19","2025-06-13",100,0,100,17.25,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","1fc7fdd6-ed7b-4e12-b8d2-9b8b16785f38","submitted_via_web","null, null",22,3410,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
670893230,2,"12","2025-06-13",9.98,580.1,590.08,138,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","3128d715-c345-4715-a715-0719e7630f48","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
670905680,1,"3","2025-06-13",16,496,512,2.07,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","b3e9e388-9d65-4289-8f90-304736204cc2","submitted_via_web","null, null",2,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
671047555,4,"13","2025-06-13",2.3,0.44,2.74,0.9,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","9a8a54ea-e41e-40ba-a78d-2fab9edb15ca","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
671051304,2,"8","2025-06-06",121.96,136.4,258.36,50.02,32253,8063,847,287,919,434,12092,9069,"aLQEf7RcyAYyquCRdDCr4J","af46f202-5880-47ee-9004-197007b81d69","submitted_via_web","null, null",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
671089791,5,"18","2025-06-13",926,5,931,7.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ae17c47e-f5cf-49ab-8328-cd90c8f19410","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
671108274,1,"25","2025-06-13",44,102.3,146.3,2.74,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","3055f7fa-14c3-480a-aee2-c8333abb705b","submitted_via_web","null, null",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
671271294,3,"24","2025-06-13",1.2,1.2,2.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","28a7b56d-42f9-4f81-b726-aeb736fc682b","submitted_via_web","null, null",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
671273412,3,"15","2025-06-06",1335,286,1621,90,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","1478cfda-a9e2-4a0c-9975-868fc294342a","submitted_via_web","null, null",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
671314720,1,"10","2025-06-13",77,32,109,5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","af5ff7b1-cdf2-4824-b378-99aa61af08e0","submitted_via_web","null, null",3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
671512546,4,"6","2025-06-13",859,1076,1935,222,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","dd9c48bc-1e89-48dc-b34d-ee8e05c25c89","submitted_via_web","null, null",28,20,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
671512894,3,"5","2025-06-13",29.56,2.8,32.36,0.4,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","9c144771-84d4-4377-ba94-2813fc9775bc","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
671514915,3,"4","2025-06-13",150,94,244,78,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","12f9ca22-f8ec-4f6b-842c-85ac8b5cfbb1","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
671515143,4,"17","2025-06-06",832,694,1526,87,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","cc558579-804e-4497-affd-845c6c57d151","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
671516774,4,"17","2025-06-13",648,519,1167,130,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ff322a6b-79e7-4c49-85c1-5502a0b85909","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
671757406,3,"15","2025-06-13",1360,260,1620,68,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","b4176bd3-09b4-4be0-8c29-c6220952de1a","submitted_via_web","null, null",3,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
671757633,2,"21","2025-06-13",224,220,444,46,39500,1470,11250,1687,23000,575,1650,1155,"aLQEf7RcyAYyquCRdDCr4J","cedfa599-482e-477b-a61b-8d4d9926fa8f","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
671807866,5,"9","2025-06-13",866,270,1136,34.7,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","3a476fd9-eac7-4f7f-aaf0-78031a69c880","submitted_via_web","null, null",3,67,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
672422242,2,"21","2025-06-20",209,210,419,50,39500,1470,11250,1687,23000,575,1650,1155,"aLQEf7RcyAYyquCRdDCr4J","b5b28d65-935e-42a9-a8aa-2627b7e7465a","submitted_via_web","null, null",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
672439072,2,"20","2025-06-20",165,26,191,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","3c03bddd-d257-44ac-b2ea-33635aeb1445","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
672478014,2,"12","2025-06-20",6.14,557,563.14,162.73,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","4479c230-882a-4224-9c1d-292b5b520df9","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
672501624,1,"3","2025-06-20",27,571,598,1.87,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c260768d-8760-4b25-9b55-8ea2a9028de3","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
672730403,3,"24","2025-06-20",1.3,1.3,2.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","4e470827-a349-49be-b5b2-289ae858ec77","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
672795654,5,"18","2025-06-21",748,6,754,9.5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","f083954f-90d1-4a39-8de5-bde08cc8fd5b","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
672811412,1,"19","2025-06-20",100,0,100,17.25,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","8f192821-5f59-4bcb-af9a-f3def52f235a","submitted_via_web","null, null",20,2465,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
673072312,2,"14","2025-06-20",92.67,450.1,542.77,44.31,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","e4d76d16-7e14-4d33-a082-331a86712982","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
673081511,3,"5","2025-06-20",33.32,3.4,36.72,0.41,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","c8fbc1b8-b726-4d67-b07c-e76cabdd4a81","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
673373189,1,"25","2025-06-20",54,109.2,163.2,2.81,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","662520d4-b164-411f-8941-dc97a099ca50","submitted_via_web","null, null",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
