"id","aqufishcatch_areaaqu","aqufishcatch_aqufishtype","aqufishcatch_aqucatch","aqufishcatch_aquprice","aqufishcatch_aqutype","date","province","uuid"
652636999,1,"18",0,8000,"batches","2025-03-28",8,NA
652636999,1,"8",0,7500,"ponds","2025-03-28",8,NA
652636999,1,"39",12,7600,"ponds pool plastic","2025-03-28",8,NA
652637695,1,"30",40,5000,"ponds","2025-03-28",1,NA
652637695,1,"77",4,7000,"plastic","2025-03-28",1,NA
652775270,1,"8",8,7560,"ponds","2025-03-28",14,NA
652775270,1,"888",4,7560,"ponds","2025-03-28",14,NA
652775270,1,"49",1,6040,"ponds","2025-03-28",14,NA
652775270,1,"888",9,5950,"ponds","2025-03-28",14,NA
652775270,1,"39",52,6220,"ponds pool plastic","2025-03-28",14,NA
652775270,1,"6",13,8240,"ponds field","2025-03-28",14,NA
652775270,1,"30",541,5010,"ponds","2025-03-28",14,NA
652775270,1,"59",44,5890,"ponds","2025-03-28",14,NA
652775270,1,"75",16,10640,"ponds batches","2025-03-28",14,NA
652775270,1,"24",10,11460,"ponds","2025-03-28",14,NA
652775270,1,"888",1,8690,"ponds","2025-03-28",14,NA
652775270,1,"888",0,30000,"ponds pool","2025-03-28",14,NA
652775270,1,"18",3,9310,"ponds","2025-03-28",14,NA
652775270,1,"46",5,6700,"ponds field pool plastic","2025-03-28",14,NA
652779266,1,"90",92,9500,"ponds pool plastic","2025-03-28",25,NA
652779266,1,"75",10,10000,"batches","2025-03-28",25,NA
652779266,1,"39",0,5500,"plastic","2025-03-28",25,NA
652779266,1,"77",0,7500,"pool plastic","2025-03-28",25,NA
652780052,1,"75",1,12000,"ponds","2025-03-28",18,NA
652780052,1,"90",1,8000,"ponds","2025-03-28",18,NA
652780052,2,"FM003",1,25000,"batches","2025-03-28",18,NA
652780052,2,"FM046",1,25000,"ponds","2025-03-28",18,NA
652782471,1,"77",0,9000,"pool","2025-03-28",12,NA
652782471,1,"30",123,6000,"ponds","2025-03-28",12,NA
652782471,1,"59",50,6500,"batches","2025-03-28",12,NA
652783354,1,"75",116,8000,"ponds","2025-03-25",3,NA
652783354,1,"30",42,4200,"ponds batches","2025-03-25",3,NA
652783354,1,"59",28,6000,"ponds batches","2025-03-25",3,NA
652786401,1,"30",25,8000,"ponds","2025-03-28",20,NA
652812610,1,"888",0,10000,"ponds","2025-03-28",23,NA
652812610,1,"888",12000,12000,"ponds","2025-03-28",23,NA
652812610,1,"888",0,10000,"ponds","2025-03-28",23,NA
652812610,1,"39",1,8000,"plastic","2025-03-28",23,NA
652812610,1,"6",1,12000,"ponds","2025-03-28",23,NA
652812610,1,"30",0,10000,"ponds","2025-03-28",23,NA
652812610,1,"77",1,12000,"pool","2025-03-28",23,NA
652812610,2,"FM003",1,14000,"ponds","2025-03-28",23,NA
652812610,2,"FM023",0,35000,"ponds","2025-03-28",23,NA
652833138,1,"30",180,6000,"ponds","2025-03-28",15,NA
652833138,1,"59",215,6500,"ponds","2025-03-28",15,NA
652833138,1,"67",250,9500,"batches","2025-03-28",15,NA
652833138,1,"75",150,16000,"ponds batches","2025-03-28",15,NA
652833138,1,"39",40,6500,"ponds","2025-03-28",15,NA
653008120,1,"89",1,10000,"pool","2025-03-28",13,NA
653009370,1,"18",0,12000,"ponds","2025-03-28",24,NA
653009370,1,"77",0,12000,"pool plastic","2025-03-28",24,NA
653009370,1,"6",0,10000,"ponds","2025-03-28",24,NA
653009370,1,"8",0,8000,"ponds","2025-03-28",24,NA
653009370,1,"39",0,8000,"ponds pool plastic","2025-03-28",24,NA
653011175,1,"8",12,7000,"ponds batches","2025-03-28",4,NA
653011175,1,"39",5,4000,"ponds","2025-03-28",4,NA
653011175,1,"6",4,7000,"ponds batches","2025-03-28",4,NA
653011175,1,"78",6,16000,"pool","2025-03-28",4,NA
653011175,1,"15",4,14000,"ponds batches","2025-03-28",4,NA
653011175,1,"30",28,4000,"ponds batches","2025-03-28",4,NA
653011175,1,"59",30,7000,"ponds batches","2025-03-28",4,NA
653011175,1,"4",6,16000,"ponds batches","2025-03-28",4,NA
653011175,1,"24",8,6000,"ponds batches","2025-03-28",4,NA
653011175,1,"888",2,13000,"batches","2025-03-28",4,NA
653011175,1,"46",5,4500,"ponds","2025-03-28",4,NA
653012601,1,"24",285,9000,"ponds","2025-03-21",2,NA
653012601,1,"46",0,7500,"ponds","2025-03-21",2,NA
653012601,1,"888",10,5500,"ponds","2025-03-21",2,NA
653012601,1,"30",2,4500,"ponds","2025-03-21",2,NA
653012601,1,"59",0,6500,"ponds","2025-03-21",2,NA
653012601,1,"8",0,7500,"ponds","2025-03-21",2,NA
653012601,1,"78",0,20000,"batches pool plastic","2025-03-21",2,NA
653012601,1,"6",0,6000,"ponds","2025-03-21",2,NA
653012601,1,"75",1,11000,"ponds batches","2025-03-21",2,NA
653012601,1,"18",0,6000,"ponds","2025-03-21",2,NA
653012601,1,"49",0,5000,"ponds","2025-03-21",2,NA
653131226,2,"FM001",0,0,"batches","2025-03-28",9,NA
653131226,2,"FM003",5,20000,"batches","2025-03-28",9,NA
653131226,2,"FM023",0,0,"ponds","2025-03-28",9,NA
653131226,2,"FM027",25,15000,"other","2025-03-28",9,NA
653131226,2,"999",70,1500,"pole","2025-03-28",9,NA
653131226,2,"FM046",0,0,"ponds","2025-03-28",9,NA
653131226,1,"888",0,0,"ponds","2025-03-28",9,NA
653131226,1,"77",0,0,"pool","2025-03-28",9,NA
653157820,1,"75",8,10000,"ponds batches","2025-03-28",10,NA
653157820,1,"30",12,5000,"ponds batches","2025-03-28",10,NA
653157820,1,"59",4,20000,"ponds batches","2025-03-28",10,NA
653157820,1,"8",2,8000,"ponds batches field","2025-03-28",10,NA
653157820,1,"39",6,50000,"ponds pool plastic","2025-03-28",10,NA
653157820,1,"77",1,10000,"pool plastic","2025-03-28",10,NA
653459619,1,"6",0,8000,"ponds","2025-03-25",11,NA
653459619,1,"8",0,6000,"ponds pool plastic","2025-03-25",11,NA
653459619,1,"30",0,8000,"ponds","2025-03-25",11,NA
653459619,1,"59",0,8000,"ponds","2025-03-25",11,NA
653459619,1,"39",0,8000,"ponds pool plastic","2025-03-25",11,NA
653466295,1,"6",1,10000,"ponds","2025-03-28",5,NA
653466295,1,"30",2,8000,"ponds","2025-03-28",5,NA
653466295,1,"59",1,10000,"ponds","2025-03-28",5,NA
653466295,1,"8",1,6500,"ponds","2025-03-28",5,NA
653466295,1,"39",1,6500,"ponds pool plastic","2025-03-28",5,NA
653466295,1,"77",2,12000,"pool plastic","2025-03-28",5,NA
653466295,1,"888",1,10000,"ponds","2025-03-28",5,NA
653692883,1,"75",122,9000,"ponds batches","2025-03-28",6,NA
653692883,1,"39",349,6000,"ponds","2025-03-28",6,NA
653692883,1,"30",57,6000,"ponds","2025-03-28",6,NA
653692883,1,"8",23,8500,"ponds","2025-03-28",6,NA
653692883,1,"6",23,7000,"ponds","2025-03-28",6,NA
653695913,1,"90",2,7000,"ponds pool plastic","2025-03-28",16,NA
653709019,1,"30",45,10000,"batches","2025-03-28",17,NA
653709019,1,"39",44,12000,"batches","2025-03-28",17,NA
653709019,1,"75",57,12000,"batches","2025-03-28",17,NA
653709019,1,"8",101,10000,"ponds","2025-03-28",17,NA
653709019,1,"6",5,9000,"ponds","2025-03-28",17,NA
653709019,1,"46",10,8000,"ponds","2025-03-28",17,NA
653709019,1,"30",78,10000,"ponds","2025-03-28",17,NA
653709019,1,"75",113,12000,"ponds","2025-03-28",17,NA
653709019,1,"59",40,8000,"ponds","2025-03-28",17,NA
653709019,1,"39",85,12000,"ponds","2025-03-28",17,NA
653709019,1,"77",2,12000,"ponds","2025-03-28",17,NA
654105680,1,"39",1,7000,"ponds pool","2025-04-04",19,NA
654107345,1,"30",120,5000,"ponds","2025-04-04",12,NA
654107345,1,"59",40,5500,"batches","2025-04-04",12,NA
654107345,1,"77",0,8500,"pool","2025-04-04",12,NA
654110065,1,"24",20,9000,"ponds","2025-04-04",2,NA
654110065,1,"46",0,7500,"ponds","2025-04-04",2,NA
654110065,1,"888",2,5500,"ponds","2025-04-04",2,NA
654110065,1,"30",1,4500,"ponds","2025-04-04",2,NA
654110065,1,"59",0,6500,"ponds","2025-04-04",2,NA
654110065,1,"8",0,7500,"ponds","2025-04-04",2,NA
654110065,1,"78",0,20000,"batches pool plastic","2025-04-04",2,NA
654110065,1,"6",0,6000,"ponds","2025-04-04",2,NA
654110065,1,"75",5,11000,"ponds batches","2025-04-04",2,NA
654110065,1,"18",0,6000,"ponds","2025-04-04",2,NA
654110065,1,"49",0,5000,"ponds","2025-04-04",2,NA
654114684,1,"888",0,10000,"ponds","2025-04-04",23,NA
654114684,1,"888",0,12000,"ponds","2025-04-04",23,NA
654114684,1,"888",0,10000,"ponds","2025-04-04",23,NA
654114684,1,"39",1,8000,"ponds","2025-04-04",23,NA
654114684,1,"6",0,12000,"ponds","2025-04-04",23,NA
654114684,1,"30",0,10000,"ponds","2025-04-04",23,NA
654114684,1,"77",0,12000,"ponds","2025-04-04",23,NA
654114684,2,"FM003",1,14000,"ponds","2025-04-04",23,NA
654114684,2,"FM023",0,35000,"ponds","2025-04-04",23,NA
654117304,1,"75",39,9000,"ponds","2025-04-04",3,NA
654117304,1,"30",11,4000,"ponds batches","2025-04-04",3,NA
654117304,1,"59",12,6000,"ponds batches","2025-04-04",3,NA
654128930,1,"30",200,5000,"ponds","2025-04-04",1,NA
654128930,1,"77",2,700,"plastic","2025-04-04",1,NA
654130573,1,"75",1,12000,"ponds","2025-03-07",18,NA
654134842,1,"30",31,6500,"ponds","2025-04-04",8,NA
654134842,1,"59",3,8000,"ponds","2025-04-04",8,NA
654134842,1,"75",18,12000,"ponds batches","2025-04-04",8,NA
654134842,1,"18",0,8000,"batches","2025-04-04",8,NA
654134842,1,"8",0,7500,"ponds","2025-04-04",8,NA
654134842,1,"39",12,7500,"pool plastic","2025-04-04",8,NA
654140964,1,"67",70,8000,"batches","2025-04-04",15,NA
654140964,1,"75",230,15000,"ponds batches","2025-04-04",15,NA
654140964,1,"39",160,7000,"ponds","2025-04-04",15,NA
654140964,1,"59",200,6000,"ponds","2025-04-04",15,NA
654140964,1,"30",200,6000,"ponds","2025-04-04",15,NA
654253756,1,"89",1,10000,"pool","2025-04-04",13,NA
654255351,1,"18",0,12000,"ponds","2025-04-04",24,NA
654255351,1,"77",0,12000,"pool plastic","2025-04-04",24,NA
654255351,1,"6",0,10000,"ponds","2025-04-04",24,NA
654255351,1,"8",0,8000,"ponds","2025-04-04",24,NA
654255351,1,"39",0,8000,"ponds pool plastic","2025-04-04",24,NA
654256343,1,"6",0,7000,"ponds field","2025-04-11",22,NA
654257617,1,"8",7,7000,"ponds batches","2025-04-04",4,NA
654257617,1,"39",5,4000,"ponds","2025-04-04",4,NA
654257617,1,"6",2,7000,"ponds batches","2025-04-04",4,NA
654257617,1,"78",2,17000,"pool","2025-04-04",4,NA
654257617,1,"15",1,13000,"ponds","2025-04-04",4,NA
654257617,1,"30",15,4000,"ponds batches","2025-04-04",4,NA
654257617,1,"59",17,6000,"ponds batches","2025-04-04",4,NA
654257617,1,"4",6,16000,"ponds batches","2025-04-04",4,NA
654257617,1,"24",14,7500,"ponds batches","2025-04-04",4,NA
654257617,1,"42",4,5000,"ponds","2025-04-04",4,NA
654257617,1,"888",6,13000,"batches","2025-04-04",4,NA
654257617,1,"46",11,5000,"ponds","2025-04-04",4,NA
654258159,1,"30",97,5000,"ponds","2025-04-04",21,NA
654258159,1,"59",25,7000,"ponds","2025-04-04",21,NA
654258159,1,"6",77,10000,"ponds","2025-04-04",21,NA
654258159,1,"39",65,4000,"ponds pool","2025-04-04",21,NA
654258159,1,"8",10,7000,"ponds","2025-04-04",21,NA
654258159,1,"77",4,10000,"pool plastic","2025-04-04",21,NA
654366030,1,"6",2,10000,"ponds","2025-04-04",5,NA
654366030,1,"30",2,8000,"ponds","2025-04-04",5,NA
654366030,1,"59",1,10000,"ponds","2025-04-04",5,NA
654366030,1,"8",1,6500,"ponds","2025-04-04",5,NA
654366030,1,"39",5,8000,"ponds pool plastic","2025-04-04",5,NA
654366030,1,"46",0,6000,"ponds pool plastic","2025-04-04",5,NA
654366030,1,"77",4,12000,"pool plastic","2025-04-04",5,NA
654366030,1,"888",1,10000,"ponds","2025-04-04",5,NA
654494716,2,"FM001",1,30000,"batches","2025-04-04",9,NA
654494716,2,"FM003",5,20000,"batches","2025-04-04",9,NA
654494716,2,"FM023",0,0,"ponds","2025-04-04",9,NA
654494716,2,"FM027",24,15000,"other","2025-04-04",9,NA
654494716,2,"999",350,1500,"pole","2025-04-04",9,NA
654494716,2,"FM046",0,0,"ponds","2025-04-04",9,NA
654494716,1,"888",0,0,"ponds","2025-04-04",9,NA
654494716,1,"77",0,0,"pool","2025-04-04",9,NA
654508640,1,"30",8,5000,"ponds batches","2025-04-04",10,NA
654508640,1,"75",7,12000,"ponds batches","2025-04-04",10,NA
654508640,1,"39",4,5000,"ponds batches pool","2025-04-04",10,NA
654508640,1,"77",2,8000,"plastic","2025-04-04",10,NA
654508640,1,"78",1,10000,"pool plastic","2025-04-04",10,NA
654560285,2,"FM023",1,40000,"ponds","2025-04-04",18,NA
654569757,1,"75",1,15000,"ponds","2025-04-04",18,NA
654569757,1,"24",1,10000,"ponds","2025-04-04",18,NA
654569757,1,"90",1,8000,"ponds","2025-04-04",18,NA
654569757,2,"FM023",1,40000,"ponds","2025-04-04",18,NA
654569757,2,"FM046",2,25000,"ponds","2025-04-04",18,NA
654569757,2,"FM003",1,25000,"batches","2025-04-04",18,NA
654731574,1,"6",0,8000,"ponds","2025-04-04",11,NA
654731574,1,"8",0,6000,"ponds pool plastic","2025-04-04",11,NA
654731574,1,"30",0,8000,"ponds","2025-04-04",11,NA
654731574,1,"59",0,8000,"ponds","2025-04-04",11,NA
654731574,1,"39",0,8000,"ponds pool plastic","2025-04-04",11,NA
654830444,1,"75",138,9000,"ponds batches","2025-04-04",6,NA
654830444,1,"39",349,6000,"ponds","2025-04-04",6,NA
654830444,1,"30",77,6000,"ponds","2025-04-04",6,NA
654830444,1,"8",28,8500,"ponds","2025-04-04",6,NA
654830444,1,"6",28,7000,"ponds","2025-04-04",6,NA
654837481,1,"8",10,5770,"ponds","2025-04-04",14,NA
654837481,1,"888",3,5730,"ponds","2025-04-04",14,NA
654837481,1,"49",1,6070,"ponds","2025-04-04",14,NA
654837481,1,"888",6,6450,"ponds","2025-04-04",14,NA
654837481,1,"39",63,6450,"ponds field pool plastic","2025-04-04",14,NA
654837481,1,"6",33,8450,"ponds field","2025-04-04",14,NA
654837481,1,"30",624,5040,"ponds","2025-04-04",14,NA
654837481,1,"59",33,6220,"ponds","2025-04-04",14,NA
654837481,1,"75",8,10530,"ponds batches","2025-04-04",14,NA
654837481,1,"24",22,9190,"ponds batches","2025-04-04",14,NA
654837481,1,"888",1,10000,"ponds","2025-04-04",14,NA
654837481,1,"18",2,8340,"ponds","2025-04-04",14,NA
654837481,1,"888",0,53000,"ponds pool","2025-04-04",14,NA
654837481,1,"46",8,6320,"ponds field","2025-04-04",14,NA
654837481,1,"12",1,7500,"ponds batches","2025-04-04",14,NA
654837481,1,"888",1,31000,"ponds pool","2025-04-04",14,NA
655000097,1,"30",20,8000,"ponds","2025-04-02",20,NA
655040507,1,"90",66,9500,"ponds pool plastic","2025-04-04",25,NA
655040507,1,"75",10,10000,"batches","2025-04-04",25,NA
655040507,1,"39",0,5500,"plastic","2025-04-04",25,NA
655040507,1,"77",0,7500,"pool plastic","2025-04-04",25,NA
655077811,1,"67",250,11000,"batches","2025-04-11",15,NA
655077811,1,"75",120,17000,"ponds","2025-04-11",15,NA
655077811,1,"39",120,7000,"ponds","2025-04-11",15,NA
655077811,1,"59",130,7000,"ponds","2025-04-11",15,NA
655077811,1,"30",165,7000,"ponds","2025-04-11",15,NA
655526585,1,"77",0,8000,"pool","2025-04-11",12,NA
655526585,1,"59",15,5500,"batches","2025-04-11",12,NA
655526585,1,"30",190,5000,"ponds","2025-04-11",12,NA
655528668,1,"75",2,15000,"ponds","2025-04-11",18,NA
655528668,1,"24",1,12000,"ponds","2025-04-11",18,NA
655528668,2,"FM003",1,25000,"batches","2025-04-11",18,NA
655528668,2,"FM001",1,25000,"batches","2025-04-11",18,NA
655528668,2,"FM023",1,40000,"ponds","2025-04-11",18,NA
655528668,2,"FM046",2,35000,"ponds","2025-04-11",18,NA
655529298,1,"30",76,5000,"ponds","2025-04-11",21,NA
655529298,1,"59",18,7000,"ponds","2025-04-11",21,NA
655529298,1,"6",57,10000,"ponds","2025-04-11",21,NA
655529298,1,"39",67,4000,"ponds pool","2025-04-11",21,NA
655529298,1,"8",6,7000,"ponds","2025-04-11",21,NA
655529298,1,"77",7,10000,"pool plastic","2025-04-11",21,NA
655535181,1,"30",22,8000,"ponds","2025-04-09",20,NA
655552023,1,"888",0,10000,"ponds","2025-04-11",23,NA
655552023,1,"888",0,12000,"ponds","2025-04-11",23,NA
655552023,1,"888",0,10000,"ponds","2025-04-11",23,NA
655552023,1,"39",1,8000,"plastic","2025-04-11",23,NA
655552023,1,"6",0,12000,"ponds","2025-04-11",23,NA
655552023,1,"30",0,10000,"ponds","2025-04-11",23,NA
655552023,1,"77",0,12000,"pool","2025-04-11",23,NA
655552023,2,"FM003",0,14000,"ponds","2025-04-11",23,NA
655552023,2,"FM023",0,35000,"ponds","2025-04-11",23,NA
655657259,1,"24",20,9000,"ponds","2025-04-18",2,NA
655657259,1,"46",0,7500,"ponds","2025-04-18",2,NA
655657259,1,"888",2,5500,"ponds","2025-04-18",2,NA
655657259,1,"30",2,4500,"ponds","2025-04-18",2,NA
655657259,1,"59",0,6500,"ponds","2025-04-18",2,NA
655657259,1,"8",0,7500,"ponds","2025-04-18",2,NA
655657259,1,"78",0,20000,"batches pool plastic","2025-04-18",2,NA
655657259,1,"6",0,6000,"ponds","2025-04-18",2,NA
655657259,1,"75",1,11000,"ponds batches","2025-04-18",2,NA
655657259,1,"18",0,6000,"ponds","2025-04-18",2,NA
655657259,1,"49",0,5000,"ponds","2025-04-18",2,NA
655657263,1,"30",80,5000,"ponds","2025-04-11",1,NA
655657263,1,"77",1,7000,"plastic","2025-04-11",1,NA
655666581,1,"6",6,10000,"ponds","2025-04-11",5,NA
655666581,1,"30",9,6500,"ponds","2025-04-11",5,NA
655666581,1,"59",5,8000,"ponds","2025-04-11",5,NA
655666581,1,"8",3,6000,"ponds","2025-04-11",5,NA
655666581,1,"39",6,6000,"ponds plastic","2025-04-11",5,NA
655666581,1,"46",0,5000,"ponds pool plastic","2025-04-11",5,NA
655666581,1,"77",4,10000,"pool plastic soung","2025-04-11",5,NA
655666581,1,"888",2,8000,"ponds","2025-04-11",5,NA
655671920,1,"75",138,9000,"ponds batches","2025-04-11",6,NA
655671920,1,"39",344,6000,"ponds","2025-04-11",6,NA
655671920,1,"30",77,6000,"ponds","2025-04-11",6,NA
655671920,1,"8",28,8500,"ponds","2025-04-11",6,NA
655671920,1,"6",28,7000,"ponds","2025-04-11",6,NA
655715430,1,"8",10,5710,"ponds","2025-04-11",14,NA
655715430,1,"888",4,5510,"ponds","2025-04-11",14,NA
655715430,1,"49",1,6100,"ponds","2025-04-11",14,NA
655715430,1,"888",9,6240,"ponds","2025-04-11",14,NA
655715430,1,"39",71,5890,"ponds pool plastic","2025-04-11",14,NA
655715430,1,"6",18,7710,"ponds field","2025-04-11",14,NA
655715430,1,"30",588,4790,"ponds","2025-04-11",14,NA
655715430,1,"59",22,5690,"ponds","2025-04-11",14,NA
655715430,1,"75",14,10480,"ponds batches","2025-04-11",14,NA
655715430,1,"24",18,9470,"ponds","2025-04-11",14,NA
655715430,1,"888",1,8940,"ponds","2025-04-11",14,NA
655715430,1,"18",4,8700,"ponds","2025-04-11",14,NA
655715430,1,"888",0,54000,"ponds pool","2025-04-11",14,NA
655715430,1,"46",11,6420,"ponds field pool","2025-04-11",14,NA
655748093,1,"75",68,9000,"ponds","2025-04-11",3,NA
655748093,1,"30",22,4000,"ponds batches","2025-04-11",3,NA
655748093,1,"59",17,6000,"ponds batches","2025-04-11",3,NA
655806751,1,"75",5,15000,"ponds batches","2025-04-11",10,NA
655806751,1,"8",4,5000,"ponds batches","2025-04-11",10,NA
655806751,1,"30",8,5000,"ponds batches","2025-04-11",10,NA
655806751,1,"39",3,5000,"ponds batches plastic","2025-04-11",10,NA
655810163,1,"6",0,8000,"ponds","2025-04-11",11,NA
655810163,1,"8",0,6000,"ponds pool plastic","2025-04-11",11,NA
655810163,1,"30",0,8000,"ponds","2025-04-11",11,NA
655810163,1,"59",0,8000,"ponds","2025-04-11",11,NA
655810163,1,"39",0,8000,"ponds pool plastic","2025-04-11",11,NA
655814609,1,"18",0,12000,"ponds","2025-04-11",24,NA
655814609,1,"77",0,12000,"pool plastic","2025-04-11",24,NA
655814609,1,"6",0,10000,"ponds","2025-04-11",24,NA
655814609,1,"8",0,8000,"ponds","2025-04-11",24,NA
655814609,1,"39",0,8000,"ponds pool plastic","2025-04-11",24,NA
655815266,1,"89",0,10000,"pool","2025-04-11",13,NA
655818637,1,"30",75,10000,"batches","2025-04-04",17,NA
655818637,1,"39",85,12000,"batches","2025-04-04",17,NA
655818637,1,"75",72,12000,"batches","2025-04-04",17,NA
655818637,1,"8",101,10000,"ponds","2025-04-04",17,NA
655818637,1,"6",5,9000,"ponds","2025-04-04",17,NA
655818637,1,"46",5,8000,"ponds","2025-04-04",17,NA
655818637,1,"30",85,10000,"ponds","2025-04-04",17,NA
655818637,1,"75",130,12000,"ponds","2025-04-04",17,NA
655818637,1,"59",75,8000,"ponds","2025-04-04",17,NA
655818637,1,"39",70,12000,"ponds","2025-04-04",17,NA
655818637,1,"77",5,12000,"ponds","2025-04-04",17,NA
655818652,1,"30",75,10000,"batches","2025-04-04",17,NA
655818652,1,"39",85,12000,"batches","2025-04-04",17,NA
655818652,1,"75",72,12000,"batches","2025-04-04",17,NA
655818652,1,"8",101,10000,"ponds","2025-04-04",17,NA
655818652,1,"6",5,9000,"ponds","2025-04-04",17,NA
655818652,1,"46",5,8000,"ponds","2025-04-04",17,NA
655818652,1,"30",85,10000,"ponds","2025-04-04",17,NA
655818652,1,"75",130,12000,"ponds","2025-04-04",17,NA
655818652,1,"59",75,8000,"ponds","2025-04-04",17,NA
655818652,1,"39",70,12000,"ponds","2025-04-04",17,NA
655818652,1,"77",5,12000,"ponds","2025-04-04",17,NA
655907882,1,"90",70,9500,"ponds batches pool","2025-04-11",25,NA
655907882,1,"75",12,10000,"batches","2025-04-11",25,NA
655907882,1,"39",0,5500,"plastic","2025-04-11",25,NA
655907882,1,"77",0,7500,"pool plastic","2025-04-11",25,NA
655996404,2,"FM046",35,20000,"field","2024-12-06",7,NA
655996404,2,"FM003",28,25000,"batches","2024-12-06",7,NA
655996404,2,"FM031",14,12000,"batches","2024-12-06",7,NA
655996404,2,"FM001",9,40000,"batches","2024-12-06",7,NA
655996404,2,"FM023",15,80000,"field","2024-12-06",7,NA
656003580,2,"FM046",30,20000,"field","2025-01-30",7,NA
656003580,2,"FM003",20,25000,"batches","2025-01-30",7,NA
656003580,2,"FM041",4,25000,"batches","2025-01-30",7,NA
656003580,2,"FM001",7,40000,"batches","2025-01-30",7,NA
656003580,2,"FM023",12,80000,"field","2025-01-30",7,NA
656009117,2,"FM046",56,20000,"field","2025-02-27",7,NA
656009117,2,"FM003",10,25000,"batches","2025-02-27",7,NA
656009117,2,"FM041",10,20000,"batches","2025-02-27",7,NA
656009117,2,"FM001",12,40000,"batches","2025-02-27",7,NA
656009117,2,"FM023",15,80000,"field","2025-02-27",7,NA
656018502,2,"FM046",26,20000,"field","2025-03-28",7,NA
656018502,2,"FM003",20,25000,"batches","2025-03-28",7,NA
656018502,2,"FM041",8,20000,"batches","2025-03-28",7,NA
656018502,2,"FM001",19,40000,"batches","2025-03-28",7,NA
656018502,2,"FM023",18,80000,"field","2025-03-28",7,NA
656027815,2,"FM046",11,20000,"field","2025-04-04",7,NA
656027815,2,"FM003",8,25000,"batches","2025-04-04",7,NA
656027815,2,"FM041",6,25000,"batches","2025-04-04",7,NA
656027815,2,"FM001",6,40000,"batches","2025-04-04",7,NA
656027815,2,"FM023",10,80000,"field","2025-04-04",7,NA
656033573,2,"FM046",10,20000,"field","2025-04-11",7,NA
656033573,2,"FM003",7,25000,"batches","2025-04-11",7,NA
656033573,2,"FM041",5,25000,"batches","2025-04-11",7,NA
656033573,2,"FM001",4,40000,"batches","2025-04-11",7,NA
656033573,2,"FM023",8,80000,"field","2025-04-11",7,NA
656106386,1,"8",5,7000,"ponds batches","2025-04-11",4,NA
656106386,1,"39",7,4000,"ponds","2025-04-11",4,NA
